0,1,2,3,4,5,6,7,8,9
HEL-RZY,OTI754,2020-06-05 11:33:37,2020-06-05 14:10:44,2020-06-05 11:13:44,2020-06-05 08:43:37,,210,NaN,NaN
ATE-KAL,WHA378,2019-11-10 05:26:54,2019-11-10 05:47:04,2019-11-10 02:01:04,2019-11-10 01:48:54,,258,NaN,NaN
BRU-KAL,SSC941,2019-02-23 07:49:04,2019-02-23 10:25:45,2019-02-23 07:27:45,2019-02-23 05:03:04,,206,NaN,NaN
LON-HAM,FYJ448,2019-02-27 02:52:19,2019-02-27 03:43:15,2019-02-27 02:27:15,2019-02-27 01:37:19,,115,NaN,NaN
SYB-GDA,ZLW600,2019-12-08 15:08:34,2019-12-08 16:30:26,2019-12-08 12:35:26,2019-12-08 11:17:34,,271,NaN,NaN
WRO-KOL,WTB933,2019-07-08 19:40:35,2019-07-08 20:45:10,2019-07-08 20:18:10,2019-07-08 19:25:35,,55,NaN,NaN
LUB-POZ,GOR387,2020-03-15 03:17:48,2020-03-15 04:13:38,2020-03-15 04:10:38,2020-03-15 03:16:48,GOR387-GKM691-QTY,41,NaN,NaN
HEL-BER,OFG488,2020-03-31 08:25:56,2020-03-31 09:52:57,2020-03-31 09:46:57,2020-03-31 08:25:56,,35,NaN,NaN
LON-KOP,QTB425,2020-06-10 16:52:20,2020-06-10 18:04:45,2020-06-10 17:30:45,2020-06-10 16:26:20,,66,NaN,NaN
HEL-SYB,WNB876,2020-08-08 05:54:06,2020-08-08 07:49:19,2020-08-08 07:10:19,2020-08-08 05:22:06,,72,NaN,NaN
SYB-LIP,HKM384,2019-06-16 08:35:03,2019-06-16 10:11:07,2019-06-16 06:30:07,2019-06-16 05:05:03,,250,NaN,NaN
PRA-BAR,JQO874,2020-02-09 01:36:40,2020-02-09 03:26:48,2020-02-08 23:19:48,2020-02-08 21:36:40,,280,NaN,NaN
SYB-LIP,JQO874,2019-02-06 01:52:31,2019-02-06 03:23:35,2019-02-06 02:21:35,2019-02-06 00:56:31,,96,NaN,NaN
WAR-BAR,GAQ472,2019-09-07 16:05:45,2019-09-07 18:26:38,2019-09-07 14:33:38,2019-09-07 12:19:45,GAQ472-JOY791-CGY,266,NaN,NaN
KRA-HAM,UZI190,2019-07-19 23:42:43,2019-07-20 00:53:51,2019-07-19 22:05:51,2019-07-19 21:04:43,,198,NaN,NaN
KOL-OST,AGS177,2020-04-25 18:40:31,2020-04-25 19:50:26,2020-04-25 19:45:26,2020-04-25 18:40:31,AGS177-CXU469-WTS,26,NaN,NaN
KOL-OST,BBF497,2019-07-23 09:18:31,2019-07-23 10:35:26,2019-07-23 10:10:26,2019-07-23 09:05:31,,53,NaN,NaN
LUB-OSL,PDS116,2019-05-14 15:09:57,2019-05-14 17:13:42,2019-05-14 16:20:42,2019-05-14 14:24:57,,85,NaN,NaN
KAL-POZ,ZHD480,2019-03-14 05:41:02,2019-03-14 07:47:28,2019-03-14 03:58:28,2019-03-14 01:56:02,,265,NaN,NaN
BAR-BRU,NIY536,2019-06-28 18:26:29,2019-06-28 19:43:28,2019-06-28 17:38:28,2019-06-28 16:22:29,NIY536-JJY798-RBN,164,NaN,NaN
LIP-WRO,VKY908,2020-12-25 23:34:15,2020-12-26 00:11:32,2020-12-25 20:07:32,2020-12-25 19:44:15,,270,NaN,NaN
ATE-BER,LCU472,2019-11-28 09:26:26,2019-11-28 11:38:42,2019-11-28 07:41:42,2019-11-28 05:32:26,,274,NaN,NaN
RZY-GDA,MMR729,2019-03-23 15:17:02,2019-03-23 17:11:35,2019-03-23 14:57:35,2019-03-23 13:16:02,,161,NaN,NaN
BAR-RZY,YSW993,2019-04-18 15:44:28,2019-04-18 16:57:47,2019-04-18 13:00:47,2019-04-18 11:54:28,,270,NaN,NaN
BAR-GDA,TVL412,2019-10-23 21:17:20,2019-10-23 23:40:49,2019-10-23 19:26:49,2019-10-23 17:03:20,,294,NaN,NaN
RZY-GDA,YSW993,2019-03-23 10:43:02,2019-03-23 12:38:35,2019-03-23 10:23:35,2019-03-23 08:42:02,,161,NaN,NaN
PRA-WAR,ADO642,2019-02-01 11:13:05,2019-02-01 11:51:40,2019-02-01 09:42:40,2019-02-01 09:06:05,ADO642-MTW599-AWG,167,NaN,NaN
POZ-PAR,NMJ507,2020-05-22 23:12:51,2020-05-23 00:38:59,2020-05-22 20:11:59,2020-05-22 18:54:51,NMJ507-AGS177-RSV,298,NaN,NaN
LUB-WRO,KZU214,2019-12-13 03:57:01,2019-12-13 04:46:36,2019-12-13 01:45:36,2019-12-13 01:05:01,,212,NaN,NaN
HEL-RZY,QTB425,2019-11-11 11:31:47,2019-11-11 14:06:54,2019-11-11 13:41:54,2019-11-11 11:11:47,,60,NaN,NaN
BRU-LON,WNB876,2019-07-14 18:15:19,2019-07-14 18:41:49,2019-07-14 15:12:49,2019-07-14 14:49:19,,246,NaN,NaN
SYB-LIP,QTB425,2019-12-02 21:22:47,2019-12-02 22:50:51,2019-12-02 22:15:51,2019-12-02 20:50:47,,72,NaN,NaN
BRU-GDA,WRT417,2019-04-14 14:50:38,2019-04-14 16:18:45,2019-04-14 14:50:45,2019-04-14 13:36:38,,114,NaN,NaN
RZY-GDA,EEM231,2019-09-09 14:56:00,2019-09-09 16:38:33,2019-09-09 14:09:33,2019-09-09 12:28:00,,188,NaN,NaN
EVE-HEL,NIY536,2019-03-30 20:03:20,2019-03-30 21:29:30,2019-03-30 18:48:30,2019-03-30 17:30:20,,193,NaN,NaN
LIP-WRO,KZU214,2020-10-04 07:03:35,2020-10-04 07:27:52,2020-10-04 05:17:52,2020-10-04 04:54:35,,169,NaN,NaN
KIR-WAR,ZGI510,2019-02-07 06:33:17,2019-02-07 08:43:29,2019-02-07 07:32:29,2019-02-07 05:32:17,,101,NaN,NaN
LUB-POZ,UGM799,2020-07-07 12:50:34,2020-07-07 13:51:24,2020-07-07 11:35:24,2020-07-07 10:41:34,,169,NaN,NaN
BAR-GDA,RMU352,2020-08-16 00:14:58,2020-08-16 02:52:27,2020-08-15 23:33:27,2020-08-15 21:09:58,,225,NaN,NaN
BAR-GDA,XZZ571,2020-03-21 05:41:16,2020-03-21 08:11:45,2020-03-21 04:31:45,2020-03-21 02:08:16,,253,NaN,NaN
HEL-SYB,SZL967,2019-06-01 03:27:11,2019-06-01 05:24:24,2019-06-01 04:24:24,2019-06-01 02:36:11,,91,NaN,NaN
HAM-OSL,CXU469,2020-01-17 01:47:50,2020-01-17 02:48:27,2020-01-17 02:36:27,2020-01-17 01:47:50,,23,NaN,NaN
SZT-POZ,LZN394,2019-04-06 21:01:14,2019-04-06 22:10:34,2019-04-06 21:24:34,2019-04-06 20:24:14,,77,NaN,NaN
WRO-KOP,WNB876,2019-10-10 14:59:06,2019-10-10 15:53:16,2019-10-10 11:55:16,2019-10-10 11:12:06,,267,NaN,NaN
WAR-RZY,EEM231,2019-02-19 16:21:03,2019-02-19 18:00:10,2019-02-19 16:13:10,2019-02-19 14:42:03,,139,NaN,NaN
SZT-POZ,BOR757,2020-09-07 05:27:40,2020-09-07 06:37:00,2020-09-07 04:02:00,2020-09-07 03:01:40,,186,NaN,NaN
BAR-RZY,RMU352,2020-06-04 08:05:10,2020-06-04 09:13:29,2020-06-04 07:24:29,2020-06-04 06:18:10,,147,NaN,NaN
LUB-OSL,EHA425,2019-04-24 16:26:32,2019-04-24 18:27:17,2019-04-24 14:52:17,2019-04-24 12:56:32,,250,NaN,NaN
HAM-ATE,JAA194,2019-09-10 06:18:01,2019-09-10 08:48:11,2019-09-10 06:17:11,2019-09-10 03:52:01,JAA194-ZLW600-UDP,186,NaN,NaN
LON-OSL,QTB425,2019-12-25 08:16:04,2019-12-25 09:57:23,2019-12-25 05:37:23,2019-12-25 04:05:04,,291,NaN,NaN
BAR-BRU,CNK706,2020-03-12 14:20:26,2020-03-12 15:38:25,2020-03-12 15:36:25,2020-03-12 14:20:26,CNK706-UZA645-PBX,40,NaN,NaN
WRO-SYB,GAQ472,2020-03-15 17:34:44,2020-03-15 18:44:39,2020-03-15 18:32:39,2020-03-15 17:34:44,,24,NaN,NaN
WRO-KOP,AGS177,2019-12-22 04:11:02,2019-12-22 05:08:12,2019-12-22 02:05:12,2019-12-22 01:22:02,,209,NaN,NaN
LIP-WRO,MTW599,2019-06-25 22:55:35,2019-06-25 23:21:52,2019-06-25 19:50:52,2019-06-25 19:27:35,MTW599-EHA425-DUB,248,NaN,NaN
ATE-KAL,JAA194,2019-07-19 14:07:38,2019-07-19 14:30:48,2019-07-19 10:44:48,2019-07-19 10:32:38,,255,NaN,NaN
SYB-LIP,EKP219,2020-05-03 06:03:07,2020-05-03 07:31:11,2020-05-03 06:46:11,2020-05-03 05:21:07,,82,NaN,NaN
KIR-WAR,JAA194,2020-03-29 14:57:22,2020-03-29 16:59:34,2020-03-29 16:15:34,2020-03-29 14:15:22,,82,NaN,NaN
LIP-PRA,LIM570,2020-10-06 11:17:40,2020-10-06 11:34:33,2020-10-06 11:01:33,2020-10-06 10:46:40,,71,NaN,NaN
ATE-BER,BBF497,2019-05-04 11:25:01,2019-05-04 13:47:17,2019-05-04 13:34:17,2019-05-04 11:25:01,,40,NaN,NaN
LIP-PRA,OFG488,2019-08-30 07:08:58,2019-08-30 07:25:51,2019-08-30 03:47:51,2019-08-30 03:32:58,,256,NaN,NaN
BAR-EVE,XDD308,2019-07-12 14:55:46,2019-07-12 18:32:30,2019-07-12 15:55:30,2019-07-12 12:18:46,,197,NaN,NaN
BRU-LON,YSW993,2020-09-26 02:58:26,2020-09-26 03:28:56,2020-09-26 02:00:56,2020-09-26 01:37:26,,121,NaN,NaN
LUB-POZ,ZXP286,2019-08-29 13:20:10,2019-08-29 14:23:00,2019-08-29 10:40:00,2019-08-29 09:46:10,,254,NaN,NaN
KIR-WAR,XDD308,2019-01-26 12:26:45,2019-01-26 14:36:57,2019-01-26 14:22:57,2019-01-26 12:22:45,,44,NaN,NaN
POZ-PAR,AGS177,2020-08-11 09:49:39,2020-08-11 11:16:47,2020-08-11 11:00:47,2020-08-11 09:43:39,AGS177-GBK188-RKN,46,NaN,NaN
BRU-LON,WHA378,2020-05-14 10:41:57,2020-05-14 11:14:27,2020-05-14 07:45:27,2020-05-14 07:21:57,,240,NaN,NaN
SYB-BAR,HKM384,2019-02-12 21:32:24,2019-02-12 23:48:18,2019-02-12 19:29:18,2019-02-12 17:15:24,,297,NaN,NaN
SZT-PAR,ZEI514,2020-01-02 06:34:16,2020-01-02 08:28:46,2020-01-02 08:10:46,2020-01-02 06:17:16,,57,NaN,NaN
KOL-KAL,BOR757,2020-05-15 20:28:46,2020-05-15 22:57:34,2020-05-15 21:52:34,2020-05-15 19:33:46,,95,NaN,NaN
KRA-ATE,XVB915,2020-01-01 21:34:33,2020-01-01 23:22:35,2020-01-01 23:17:35,2020-01-01 21:34:33,,24,NaN,NaN
OSL-KIR,HJQ986,2020-08-03 17:18:49,2020-08-03 18:33:20,2020-08-03 16:50:20,2020-08-03 15:39:49,HJQ986-UMU519-YZX,139,NaN,NaN
BAR-RZY,JAA194,2020-02-14 17:07:47,2020-02-14 18:25:06,2020-02-14 16:30:06,2020-02-14 15:23:47,,144,NaN,NaN
KRA-POZ,EJV778,2020-03-20 00:06:53,2020-03-20 00:43:17,2020-03-19 21:43:17,2020-03-19 21:19:53,,207,NaN,NaN
PRA-BAR,HOL512,2019-11-19 14:07:12,2019-11-19 15:55:20,2019-11-19 15:50:20,2019-11-19 14:07:12,,33,NaN,NaN
BRU-KAL,VSC935,2019-07-17 18:28:54,2019-07-17 20:57:35,2019-07-17 19:45:35,2019-07-17 17:20:54,,108,NaN,NaN
LON-KOP,HOL512,2019-01-06 23:04:26,2019-01-07 00:11:51,2019-01-06 21:07:51,2019-01-06 20:03:26,,221,NaN,NaN
KAL-POZ,SZL967,2019-08-12 09:26:19,2019-08-12 11:37:45,2019-08-12 08:06:45,2019-08-12 06:04:19,,242,NaN,NaN
HEL-SYB,OTI754,2020-12-23 19:51:45,2020-12-23 21:42:58,2020-12-23 18:25:58,2020-12-23 16:37:45,,234,NaN,NaN
RZY-GDA,YSW993,2019-01-10 12:02:43,2019-01-10 13:57:16,2019-01-10 09:25:16,2019-01-10 07:43:43,,299,NaN,NaN
PRA-WAR,VEG901,2019-04-27 00:47:34,2019-04-27 01:30:09,2019-04-27 00:42:09,2019-04-27 00:05:34,,82,NaN,NaN
KRA-HAM,ABC148,2020-05-14 16:02:38,2020-05-14 17:09:46,2020-05-14 16:49:46,2020-05-14 15:48:38,,54,NaN,NaN
BER-BAR,ABC148,2020-09-20 07:10:30,2020-09-20 09:05:38,2020-09-20 08:56:38,2020-09-20 07:06:30,,44,NaN,NaN
HEL-SYB,WHA378,2019-09-18 09:07:10,2019-09-18 11:09:23,2019-09-18 10:41:23,2019-09-18 08:53:10,,54,NaN,NaN
BAR-EVE,ZGI510,2020-08-20 16:51:56,2020-08-20 20:42:40,2020-08-20 18:58:40,2020-08-20 15:21:56,,130,NaN,NaN
WRO-BRU,ZCB520,2020-01-06 08:43:03,2020-01-06 09:55:07,2020-01-06 08:14:07,2020-01-06 07:04:03,,139,NaN,NaN
EVE-HEL,GKM691,2020-10-06 07:26:21,2020-10-06 08:47:31,2020-10-06 05:54:31,2020-10-06 04:36:21,,210,NaN,NaN
BAR-GDA,JVF498,2019-07-24 00:59:31,2019-07-24 03:29:00,2019-07-24 02:30:00,2019-07-24 00:06:31,,93,NaN,NaN
KRA-HAM,JVF498,2020-01-20 08:19:09,2020-01-20 09:27:17,2020-01-20 06:59:17,2020-01-20 05:58:09,,181,NaN,NaN
KRA-ATE,JJY798,2019-12-07 13:55:19,2019-12-07 15:50:21,2019-12-07 13:38:21,2019-12-07 11:55:19,,160,NaN,NaN
HAM-KIR,BTO248,2019-09-13 22:15:25,2019-09-14 00:09:41,2019-09-13 22:45:41,2019-09-13 20:51:25,,124,NaN,NaN
LON-OSL,QTB425,2019-05-01 02:27:15,2019-05-01 04:13:34,2019-05-01 00:28:34,2019-04-30 22:56:15,,251,NaN,NaN
WAR-BAR,WRT417,2019-05-23 12:04:16,2019-05-23 14:32:09,2019-05-23 13:14:09,2019-05-23 11:00:16,,104,NaN,NaN
WRO-SYB,CXU469,2019-07-14 11:58:07,2019-07-14 13:00:02,2019-07-14 10:18:02,2019-07-14 09:20:07,,198,NaN,NaN
HAM-OSL,XLO190,2019-10-16 12:48:57,2019-10-16 13:50:34,2019-10-16 13:30:34,2019-10-16 12:41:57,,47,NaN,NaN
KIR-WAR,UGM799,2020-02-25 06:27:56,2020-02-25 08:42:08,2020-02-25 06:05:08,2020-02-25 04:04:56,,183,NaN,NaN
OSL-KIR,NYV956,2019-09-13 15:45:05,2019-09-13 17:07:36,2019-09-13 16:51:36,2019-09-13 15:41:05,,44,NaN,NaN
LON-KOP,WEQ952,2020-05-22 04:13:17,2020-05-22 05:28:42,2020-05-22 02:55:42,2020-05-22 01:51:17,,182,NaN,NaN
BER-SYB,UGG572,2019-07-20 04:20:54,2019-07-20 05:57:33,2019-07-20 03:20:33,2019-07-20 01:53:54,,187,NaN,NaN
KRA-POZ,ZXP286,2020-07-09 20:40:58,2020-07-09 21:14:22,2020-07-09 17:20:22,2020-07-09 16:56:58,,264,NaN,NaN
OSL-EVE,YSV750,2019-06-09 03:26:49,2019-06-09 04:50:51,2019-06-09 02:05:51,2019-06-09 00:48:49,,198,NaN,NaN
KOL-KAL,UFY450,2019-11-26 06:47:17,2019-11-26 09:18:05,2019-11-26 06:13:05,2019-11-26 03:54:17,,213,NaN,NaN
LON-HAM,PQA716,2019-09-01 16:50:17,2019-09-01 17:50:13,2019-09-01 13:40:13,2019-09-01 12:50:17,,280,NaN,NaN
ATE-BER,GUU740,2020-08-17 15:14:22,2020-08-17 17:23:38,2020-08-17 15:21:38,2020-08-17 13:12:22,,162,NaN,NaN
SYB-GDA,EEM231,2020-07-13 13:42:55,2020-07-13 15:09:47,2020-07-13 11:08:47,2020-07-13 09:50:55,,272,NaN,NaN
BER-SYB,EJV778,2020-10-07 12:24:22,2020-10-07 13:58:01,2020-10-07 11:24:01,2020-10-07 09:57:22,EJV778-XSA366-HIE,187,NaN,NaN
HEL-SYB,MTW599,2019-12-11 11:16:56,2019-12-11 13:08:09,2019-12-11 10:12:09,2019-12-11 08:23:56,,213,NaN,NaN
OST-WRO,HHE417,2020-09-06 19:10:29,2020-09-06 19:25:59,2020-09-06 17:22:59,2020-09-06 17:11:29,,159,NaN,NaN
EVE-HEL,IWE377,2020-07-24 02:07:41,2020-07-24 03:26:51,2020-07-24 02:03:51,2020-07-24 00:45:41,,122,NaN,NaN
HEL-RZY,GWK433,2019-09-07 03:15:46,2019-09-07 05:50:53,2019-09-07 02:58:53,2019-09-07 00:28:46,,207,NaN,NaN
BRU-KAL,WHA378,2020-08-21 01:13:55,2020-08-21 03:48:36,2020-08-21 00:33:36,2020-08-20 22:08:55,,225,NaN,NaN
BAR-GDA,WRT417,2020-02-05 01:26:26,2020-02-05 03:49:55,2020-02-05 00:32:55,2020-02-04 22:09:26,,237,NaN,NaN
HAM-ATE,QTB425,2019-08-07 22:03:31,2019-08-08 00:39:41,2019-08-07 23:31:41,2019-08-07 21:06:31,,97,NaN,NaN
WRO-SYB,UGG572,2019-10-20 10:06:33,2019-10-20 11:12:28,2019-10-20 06:48:28,2019-10-20 05:50:33,,296,NaN,NaN
SYB-LIP,EEM231,2019-11-11 08:24:16,2019-11-11 09:51:20,2019-11-11 06:33:20,2019-11-11 05:08:16,,236,NaN,NaN
ATE-BER,GKM691,2020-08-28 05:18:00,2020-08-28 07:36:16,2020-08-28 06:01:16,2020-08-28 03:52:00,,126,NaN,NaN
ATE-BER,OFG488,2019-11-28 18:46:32,2019-11-28 21:07:48,2019-11-28 17:51:48,2019-11-28 15:42:32,,224,NaN,NaN
WRO-SYB,FFW434,2019-08-11 02:55:21,2019-08-11 04:01:16,2019-08-11 01:05:16,2019-08-11 00:07:21,,208,NaN,NaN
WRO-KOL,IGJ449,2019-11-29 04:54:18,2019-11-29 06:00:53,2019-11-29 02:48:53,2019-11-29 01:56:18,,218,NaN,NaN
SYB-LIP,ZVD638,2020-06-16 23:53:06,2020-06-17 01:25:10,2020-06-16 22:06:10,2020-06-16 20:41:06,,232,NaN,NaN
HAM-KIR,RUN854,2020-09-16 01:01:05,2020-09-16 03:07:21,2020-09-15 23:15:21,2020-09-15 21:21:05,,260,NaN,NaN
KIR-OST,YLK432,2019-06-02 15:48:14,2019-06-02 18:36:24,2019-06-02 14:48:24,2019-06-02 12:08:14,,260,NaN,NaN
HAM-OSL,NOI860,2020-11-26 02:21:03,2020-11-26 03:23:40,2020-11-26 01:29:40,2020-11-26 00:41:03,,140,NaN,NaN
LON-OSL,PQA716,2020-08-17 19:50:58,2020-08-17 21:25:17,2020-08-17 19:31:17,2020-08-17 17:58:58,,152,NaN,NaN
EVE-BER,YSV750,2020-08-05 03:37:34,2020-08-05 05:45:54,2020-08-05 04:26:54,2020-08-05 02:24:34,,113,NaN,NaN
RZY-GDA,LCU472,2020-04-29 04:01:01,2020-04-29 05:49:34,2020-04-29 02:30:34,2020-04-29 00:49:01,,232,NaN,NaN
RZY-GDA,BTO248,2019-05-02 08:29:04,2019-05-02 10:16:37,2019-05-02 10:10:37,2019-05-02 08:29:04,BTO248-XLO190-UFG,21,NaN,NaN
BER-SYB,EKN161,2019-10-16 04:41:42,2019-10-16 06:16:21,2019-10-16 05:54:21,2019-10-16 04:27:42,,54,NaN,NaN
BER-SYB,XCN517,2019-02-25 14:08:49,2019-02-25 15:41:28,2019-02-25 11:49:28,2019-02-25 10:22:49,,266,NaN,NaN
PRA-WAR,GWK433,2019-05-30 07:34:53,2019-05-30 08:15:28,2019-05-30 05:41:28,2019-05-30 05:04:53,,190,NaN,NaN
LIP-PRA,OTI754,2020-07-11 03:34:10,2020-07-11 03:58:03,2020-07-11 03:49:03,2020-07-11 03:34:10,,32,NaN,NaN
POZ-PAR,FML277,2019-03-21 15:02:07,2019-03-21 16:33:15,2019-03-21 15:38:15,2019-03-21 14:21:07,,81,NaN,NaN
PAR-HAM,HHE417,2019-04-08 05:52:07,2019-04-08 06:50:28,2019-04-08 05:11:28,2019-04-08 04:19:07,,133,NaN,NaN
SYB-BAR,GUU740,2019-11-28 19:22:15,2019-11-28 21:49:09,2019-11-28 19:57:09,2019-11-28 17:43:15,,139,NaN,NaN
OSL-EVE,QTB425,2020-12-29 15:45:56,2020-12-29 17:11:58,2020-12-29 16:38:58,2020-12-29 15:21:56,,64,NaN,NaN
BAR-BRU,NYV956,2019-02-12 22:43:13,2019-02-13 00:02:12,2019-02-12 21:45:12,2019-02-12 20:29:13,,174,NaN,NaN
BER-BAR,NIY536,2019-08-16 05:23:57,2019-08-16 07:25:05,2019-08-16 04:22:05,2019-08-16 02:31:57,,212,NaN,NaN
EVE-BER,CIF342,2019-10-16 01:26:40,2019-10-16 03:37:00,2019-10-16 00:54:00,2019-10-15 22:51:40,,195,NaN,NaN
WRO-KOL,ZHD480,2020-05-18 12:01:31,2020-05-18 13:06:06,2020-05-18 12:29:06,2020-05-18 11:36:31,,65,NaN,NaN
PRA-BAR,UMU519,2020-01-11 10:07:24,2020-01-11 12:02:32,2020-01-11 08:47:32,2020-01-11 07:04:24,,223,NaN,NaN
SZT-POZ,OFG488,2019-12-06 02:46:08,2019-12-06 03:52:28,2019-12-06 02:12:28,2019-12-06 01:12:08,,134,NaN,NaN
WRO-KOL,JOY791,2020-01-17 13:10:33,2020-01-17 14:10:08,2020-01-17 11:50:08,2020-01-17 10:57:33,,173,NaN,NaN
ATE-BER,XEV536,2020-08-27 16:11:22,2020-08-27 18:30:38,2020-08-27 17:33:38,2020-08-27 15:24:22,,87,NaN,NaN
HAM-KIR,XVB915,2019-05-31 17:06:44,2019-05-31 19:15:00,2019-05-31 16:26:00,2019-05-31 14:31:44,,195,NaN,NaN
LUB-WRO,VEG901,2020-09-15 17:58:56,2020-09-15 18:39:31,2020-09-15 18:39:31,2020-09-15 17:58:56,,36,NaN,NaN
SYB-BAR,UMU519,2019-09-12 16:10:16,2019-09-12 18:35:10,2019-09-12 18:15:10,2019-09-12 16:01:16,,49,NaN,NaN
BER-BAR,HRB478,2019-07-25 01:50:46,2019-07-25 03:51:54,2019-07-25 03:28:54,2019-07-25 01:38:46,,52,NaN,NaN
KOL-WAR,BOR757,2020-08-20 16:18:58,2020-08-20 17:38:55,2020-08-20 16:16:55,2020-08-20 14:57:58,,121,NaN,NaN
SYB-LIP,PDS116,2020-03-09 16:48:49,2020-03-09 18:23:53,2020-03-09 17:09:53,2020-03-09 15:44:49,,104,NaN,NaN
SZT-PAR,ZAQ345,2019-11-27 08:15:06,2019-11-27 10:12:36,2019-11-27 07:22:36,2019-11-27 05:29:06,,206,NaN,NaN
SZT-POZ,JJY798,2020-07-13 02:37:22,2020-07-13 03:38:42,2020-07-13 03:01:42,2020-07-13 02:01:22,,76,NaN,NaN
OSL-KIR,WNB876,2019-07-14 13:05:28,2019-07-14 14:18:59,2019-07-14 13:17:59,2019-07-14 12:07:28,,98,NaN,NaN
LON-HAM,UFY450,2019-03-03 20:24:02,2019-03-03 21:13:58,2019-03-03 18:27:58,2019-03-03 17:38:02,,206,NaN,NaN
EVE-BER,ZNG543,2020-12-02 20:15:39,2020-12-02 22:20:59,2020-12-02 20:30:59,2020-12-02 18:28:39,ZNG543-HRB478-UKT,147,NaN,NaN
PAR-HAM,RMU352,2019-02-26 19:30:49,2019-02-26 20:24:10,2019-02-26 19:12:10,2019-02-26 18:19:49,,111,NaN,NaN
BAR-GDA,VEG901,2019-09-11 14:47:42,2019-09-11 17:17:11,2019-09-11 17:11:11,2019-09-11 14:47:42,,23,NaN,NaN
LUB-POZ,IWE377,2020-05-17 04:53:41,2020-05-17 05:51:31,2020-05-17 05:12:31,2020-05-17 04:18:41,,75,NaN,NaN
HEL-RZY,CIF342,2020-02-06 17:33:29,2020-02-06 20:16:36,2020-02-06 17:12:36,2020-02-06 14:42:29,,211,NaN,NaN
OSL-EVE,EHA425,2020-06-19 00:08:22,2020-06-19 01:29:24,2020-06-18 23:22:24,2020-06-18 22:05:22,,163,NaN,NaN
LIP-WRO,UMU519,2019-05-31 03:52:12,2019-05-31 04:27:29,2019-05-31 01:41:29,2019-05-31 01:18:12,,194,NaN,NaN
SZT-POZ,BUA130,2020-07-03 02:20:00,2020-07-03 03:25:20,2020-07-03 01:22:20,2020-07-03 00:22:00,,158,NaN,NaN
SZT-POZ,ZVD638,2020-03-06 18:39:12,2020-03-06 19:42:32,2020-03-06 19:19:32,2020-03-06 18:19:12,,60,NaN,NaN
EVE-HEL,CXU469,2020-01-20 13:08:28,2020-01-20 14:28:38,2020-01-20 10:33:38,2020-01-20 09:15:28,,273,NaN,NaN
EVE-HEL,KZU214,2019-01-24 22:50:53,2019-01-25 00:23:03,2019-01-24 21:21:03,2019-01-24 20:02:53,,208,NaN,NaN
LIP-WRO,VEG901,2019-08-13 16:11:24,2019-08-13 16:46:41,2019-08-13 14:32:41,2019-08-13 14:09:24,,162,NaN,NaN
SYB-GDA,BBF497,2019-04-03 16:37:47,2019-04-03 17:56:39,2019-04-03 16:33:39,2019-04-03 15:15:47,,122,NaN,NaN
HAM-ATE,JJY798,2019-02-13 19:29:27,2019-02-13 21:58:37,2019-02-13 20:58:37,2019-02-13 18:33:27,,96,NaN,NaN
HEL-BER,JAA194,2020-08-01 19:40:26,2020-08-01 21:15:27,2020-08-01 16:56:27,2020-08-01 15:35:26,,285,NaN,NaN
BAR-GDA,BTO248,2019-02-09 22:38:03,2019-02-10 01:09:32,2019-02-09 21:57:32,2019-02-09 19:34:03,BTO248-VEG901-IYM,224,NaN,NaN
WRO-KOP,PQA716,2019-04-05 06:04:45,2019-04-05 06:50:55,2019-04-05 05:21:55,2019-04-05 04:38:45,,126,NaN,NaN
LIP-WRO,NIY536,2019-12-08 07:59:04,2019-12-08 08:36:21,2019-12-08 07:16:21,2019-12-08 06:53:04,,106,NaN,NaN
RZY-GDA,ZGI510,2019-05-30 00:19:46,2019-05-30 02:04:19,2019-05-29 22:58:19,2019-05-29 21:16:46,,223,NaN,NaN
RZY-GDA,SSC941,2020-08-19 04:30:22,2020-08-19 06:14:55,2020-08-19 03:10:55,2020-08-19 01:29:22,,221,NaN,NaN
PRA-WAR,SZL967,2019-04-16 09:48:30,2019-04-16 10:32:05,2019-04-16 06:15:05,2019-04-16 05:38:30,,290,NaN,NaN
HAM-ATE,ZXP286,2020-07-27 12:18:29,2020-07-27 14:53:39,2020-07-27 13:10:39,2020-07-27 10:45:29,,133,NaN,NaN
KOL-OST,XLO190,2019-07-16 00:44:52,2019-07-16 01:50:47,2019-07-16 01:22:47,2019-07-16 00:17:52,XLO190-AGS177-QVW,67,NaN,NaN
BRU-LON,WEQ952,2020-01-05 21:58:31,2020-01-05 22:35:01,2020-01-05 22:10:01,2020-01-05 21:46:31,WEQ952-HOL512-WWI,52,NaN,NaN
WRO-KOL,OFG488,2019-06-11 12:02:11,2019-06-11 13:07:46,2019-06-11 10:58:46,2019-06-11 10:06:11,,156,NaN,NaN
SZT-PAR,BTO248,2019-10-02 03:22:15,2019-10-02 05:29:45,2019-10-02 04:24:45,2019-10-02 02:31:15,BTO248-TPT705-EGM,91,NaN,NaN
HEL-SYB,CXU469,2020-07-07 16:07:34,2020-07-07 18:05:47,2020-07-07 14:34:47,2020-07-07 12:46:34,,241,NaN,NaN
BRU-LON,MMR729,2019-03-09 12:28:50,2019-03-09 13:02:20,2019-03-09 10:00:20,2019-03-09 09:36:50,,212,NaN,NaN
