0,1,2,3,4,5,6,7,8,9
GDA-LUB,BJF685,2018-06-27 22:57:38,2018-06-28 00:23:57,2018-06-28 00:09:57,2018-06-27 22:57:38,,39,biznesowa,CID00088
GDA-RZY,EUF281,2018-07-26 11:16:56,2018-07-26 13:01:47,2018-07-26 12:54:47,2018-07-26 11:10:56,,46,ekonomiczna,CID00003
GDA-RZY,HXG104,2019-05-14 22:57:49,2019-05-15 00:50:40,2019-05-15 00:22:40,2019-05-14 22:38:49,,59,zwykła,CID00080
GDA-BRU,NFZ806,2018-12-10 10:08:08,2018-12-10 11:19:33,2018-12-10 10:35:33,2018-12-10 09:26:08,,82,ekonomiczna,CID00074
GDA-LUB,CZP500,2019-06-16 10:27:55,2019-06-16 11:49:14,2019-06-16 09:21:14,2019-06-16 08:08:55,,179,ekonomiczna,CID00015
GDA-BRU,ZHE158,2020-08-20 23:20:38,2020-08-21 00:41:03,2020-08-20 21:47:03,2020-08-20 20:37:38,ZHE158-MXV308-MMK,203,biznesowa,CID00009
GDA-RZY,GRN416,2020-04-13 08:00:36,2020-04-13 09:51:27,2020-04-13 08:56:27,2020-04-13 07:12:36,,88,biznesowa,CID00035
LON-GDA,DPO296,2018-09-14 03:30:18,2018-09-14 05:17:36,2018-09-14 02:49:36,2018-09-14 01:13:18,,177,biznesowa,CID00074
GDA-LON,JEG293,2020-03-25 06:56:02,2020-03-25 08:36:28,2020-03-25 08:22:28,2020-03-25 06:53:02,,43,zwykła,CID00029
RZY-GDA,HXG104,2020-03-23 05:33:47,2020-03-23 07:21:56,2020-03-23 06:58:56,2020-03-23 05:16:47,,57,zwykła,CID00075
GDA-RZY,SRQ388,2018-02-10 13:12:34,2018-02-10 15:06:25,2018-02-10 14:29:25,2018-02-10 12:45:34,,67,ekonomiczna,CID00044
GDA-BRU,SBR812,2019-01-07 21:12:15,2019-01-07 22:30:40,2019-01-07 19:26:40,2019-01-07 18:17:15,,215,zwykła,CID00092
BRU-GDA,LXU103,2018-05-16 19:28:20,2018-05-16 20:56:05,2018-05-16 20:16:05,2018-05-16 19:00:20,LXU103-BBS684-GJL,68,ekonomiczna,CID00068
LUB-GDA,NFZ806,2020-08-05 16:22:52,2020-08-05 17:38:17,2020-08-05 17:30:17,2020-08-05 16:16:52,,46,zwykła,CID00055
GDA-RZY,RHA145,2018-02-10 08:10:19,2018-02-10 09:55:10,2018-02-10 08:10:10,2018-02-10 06:26:19,,144,zwykła,CID00010
RZY-GDA,EUF281,2020-01-12 02:31:18,2020-01-12 04:23:27,2020-01-12 00:38:27,2020-01-11 22:56:18,,255,ekonomiczna,CID00026
GDA-LUB,ADQ817,2018-04-17 18:51:44,2018-04-17 20:12:03,2018-04-17 17:17:03,2018-04-17 16:04:44,ADQ817-CSG301-WEB,207,ekonomiczna,CID00027
POZ-GDA,CFN786,2019-10-19 11:27:35,2019-10-19 11:55:57,2019-10-19 09:22:57,2019-10-19 09:03:35,,184,zwykła,CID00082
GDA-LUB,WTI108,2018-09-22 08:47:28,2018-09-22 09:59:47,2018-09-22 06:50:47,2018-09-22 05:38:28,,229,ekonomiczna,CID00008
LUB-GDA,UCC555,2020-10-23 08:18:20,2020-10-23 09:42:45,2020-10-23 09:23:45,2020-10-23 08:10:20,UCC555-CYG904-MBW,48,biznesowa,CID00009
GDA-LUB,JEN168,2019-03-22 00:44:51,2019-03-22 01:59:10,2019-03-22 01:57:10,2019-03-22 00:44:51,,22,zwykła,CID00022
LUB-GDA,EUF281,2018-01-25 07:06:24,2018-01-25 08:22:49,2018-01-25 07:22:49,2018-01-25 06:09:24,,97,biznesowa,CID00093
GDA-LON,BJF685,2020-09-06 15:15:00,2020-09-06 16:52:26,2020-09-06 15:30:26,2020-09-06 14:01:00,,114,ekonomiczna,CID00016
GDA-RZY,LXU103,2020-12-10 06:58:13,2020-12-10 08:43:04,2020-12-10 05:47:04,2020-12-10 04:03:13,,215,ekonomiczna,CID00024
GDA-LON,VAU408,2019-06-05 12:39:47,2019-06-05 14:15:13,2019-06-05 14:09:13,2019-06-05 12:39:47,VAU408-WNJ711-XUM,35,ekonomiczna,CID00095
GDA-LON,VJD545,2019-08-25 19:57:37,2019-08-25 21:35:03,2019-08-25 20:40:03,2019-08-25 19:10:37,,87,zwykła,CID00039
RZY-GDA,HXG104,2019-03-10 14:03:20,2019-03-10 15:45:29,2019-03-10 12:51:29,2019-03-10 11:09:20,,214,biznesowa,CID00049
POZ-GDA,OKA669,2020-01-31 16:15:10,2020-01-31 16:36:32,2020-01-31 12:37:32,2020-01-31 12:18:10,,277,zwykła,CID00073
GDA-POZ,TGH391,2020-10-24 12:54:15,2020-10-24 13:13:57,2020-10-24 13:11:57,2020-10-24 12:54:15,,34,zwykła,CID00084
GDA-LUB,SWP380,2020-08-19 02:12:40,2020-08-19 03:34:59,2020-08-19 02:23:59,2020-08-19 01:11:40,,101,ekonomiczna,CID00010
GDA-LON,OOH181,2020-04-11 09:05:26,2020-04-11 10:44:52,2020-04-11 06:33:52,2020-04-11 05:04:26,,281,ekonomiczna,CID00067
LUB-GDA,NGC950,2018-11-06 11:30:35,2018-11-06 12:56:00,2018-11-06 11:29:00,2018-11-06 10:15:35,NGC950-QZO798-KLL,115,ekonomiczna,CID00084
POZ-GDA,HSA145,2020-05-01 08:42:42,2020-05-01 09:14:04,2020-05-01 04:58:04,2020-05-01 04:38:42,,284,biznesowa,CID00021
LUB-GDA,YDX649,2019-02-18 03:58:33,2019-02-18 05:25:58,2019-02-18 02:21:58,2019-02-18 01:08:33,,210,ekonomiczna,CID00051
POZ-GDA,BBS684,2018-04-19 10:05:38,2018-04-19 10:30:00,2018-04-19 06:15:00,2018-04-19 05:55:38,,290,ekonomiczna,CID00045
POZ-GDA,DRU996,2018-08-27 14:04:44,2018-08-27 14:28:06,2018-08-27 14:23:06,2018-08-27 14:03:44,,41,ekonomiczna,CID00005
RZY-GDA,MXV308,2019-01-29 09:11:58,2019-01-29 10:59:07,2019-01-29 08:43:07,2019-01-29 07:00:58,MXV308-KYE127-JOU,171,ekonomiczna,CID00005
BRU-GDA,PZN277,2018-05-06 17:52:26,2018-05-06 19:12:11,2018-05-06 15:44:11,2018-05-06 14:28:26,PZN277-SBR812-WVR,244,zwykła,CID00050
GDA-RZY,IWY259,2018-10-25 02:35:19,2018-10-25 04:33:10,2018-10-25 02:56:10,2018-10-25 01:12:19,,123,biznesowa,CID00043
RZY-GDA,NGC950,2018-03-10 06:48:16,2018-03-10 08:33:25,2018-03-10 04:28:25,2018-03-10 02:46:16,,282,biznesowa,CID00051
GDA-POZ,OOH181,2018-02-02 07:54:32,2018-02-02 08:17:14,2018-02-02 06:14:14,2018-02-02 05:56:32,,158,zwykła,CID00011
GDA-RZY,AKX884,2020-04-30 13:17:01,2020-04-30 15:07:52,2020-04-30 14:21:52,2020-04-30 12:38:01,,79,biznesowa,CID00045
GDA-RZY,MXV308,2018-05-30 10:21:45,2018-05-30 12:14:36,2018-05-30 08:40:36,2018-05-30 06:56:45,,245,biznesowa,CID00070
POZ-GDA,NGC950,2020-03-25 06:05:58,2020-03-25 06:39:20,2020-03-25 05:09:20,2020-03-25 04:49:58,NGC950-PIG739-SCP,116,ekonomiczna,CID00063
RZY-GDA,NFZ806,2019-02-25 20:47:52,2019-02-25 22:34:01,2019-02-25 22:20:01,2019-02-25 20:37:52,,50,zwykła,CID00081
LUB-GDA,UCY529,2018-03-23 10:39:30,2018-03-23 12:05:55,2018-03-23 11:43:55,2018-03-23 10:30:30,,49,biznesowa,CID00035
GDA-BRU,WTI108,2019-09-08 06:47:25,2019-09-08 07:56:50,2019-09-08 07:40:50,2019-09-08 06:31:25,,56,ekonomiczna,CID00041
LON-GDA,GRN416,2018-04-12 12:09:52,2018-04-12 13:54:10,2018-04-12 13:39:10,2018-04-12 12:02:52,,47,zwykła,CID00017
BRU-GDA,MXV308,2020-05-21 02:07:51,2020-05-21 03:27:36,2020-05-21 01:51:36,2020-05-21 00:35:51,,132,ekonomiczna,CID00091
GDA-RZY,VPC312,2018-10-22 21:15:05,2018-10-22 23:07:56,2018-10-22 20:48:56,2018-10-22 19:05:05,,170,biznesowa,CID00030
POZ-GDA,VGS147,2020-01-11 20:09:41,2020-01-11 20:33:03,2020-01-11 17:11:03,2020-01-11 16:51:41,,238,ekonomiczna,CID00002
POZ-GDA,XLY374,2020-05-06 15:06:25,2020-05-06 15:25:47,2020-05-06 13:13:47,2020-05-06 12:54:25,,172,ekonomiczna,CID00082
LON-GDA,SBR812,2019-12-13 21:01:19,2019-12-13 22:49:37,2019-12-13 20:21:37,2019-12-13 18:45:19,,176,zwykła,CID00047
GDA-LUB,OTX822,2019-02-26 21:37:54,2019-02-26 22:51:13,2019-02-26 21:29:13,2019-02-26 20:16:54,,121,biznesowa,CID00058
GDA-LON,FFX619,2018-01-18 22:17:42,2018-01-18 23:50:08,2018-01-18 20:25:08,2018-01-18 18:55:42,,242,zwykła,CID00033
LON-GDA,NSZ186,2020-12-07 13:45:39,2020-12-07 15:32:57,2020-12-07 13:28:57,2020-12-07 11:52:39,,153,ekonomiczna,CID00044
LON-GDA,HPI901,2018-02-10 03:28:18,2018-02-10 05:10:36,2018-02-10 03:17:36,2018-02-10 01:41:18,,147,ekonomiczna,CID00092
GDA-LUB,WNJ711,2020-07-16 05:56:18,2020-07-16 07:22:37,2020-07-16 04:43:37,2020-07-16 03:31:18,,185,zwykła,CID00022
GDA-BRU,DCQ505,2018-12-05 18:42:07,2018-12-05 19:54:32,2018-12-05 19:01:32,2018-12-05 17:52:07,,90,biznesowa,CID00023
LUB-GDA,XLY374,2019-07-18 21:45:27,2019-07-18 23:12:52,2019-07-18 22:19:52,2019-07-18 21:06:27,,79,ekonomiczna,CID00050
BRU-GDA,FFX619,2020-01-24 20:27:35,2020-01-24 21:48:20,2020-01-24 20:06:20,2020-01-24 18:50:35,,137,biznesowa,CID00062
GDA-LON,ATU836,2020-07-29 04:09:01,2020-07-29 05:50:27,2020-07-29 02:04:27,2020-07-29 00:35:01,,254,zwykła,CID00032
POZ-GDA,CZZ946,2018-05-23 15:30:52,2018-05-23 15:52:14,2018-05-23 12:34:14,2018-05-23 12:14:52,,236,ekonomiczna,CID00041
GDA-RZY,HAZ826,2018-09-30 18:11:26,2018-09-30 19:55:17,2018-09-30 17:01:17,2018-09-30 15:17:26,,214,ekonomiczna,CID00004
GDA-POZ,CZP500,2018-08-22 09:05:54,2018-08-22 09:26:36,2018-08-22 07:25:36,2018-08-22 07:07:54,,158,zwykła,CID00089
GDA-LON,OOH181,2019-07-15 13:06:13,2019-07-15 14:49:39,2019-07-15 11:49:39,2019-07-15 10:20:13,,206,zwykła,CID00011
LUB-GDA,GRN416,2020-11-02 18:12:47,2020-11-02 19:28:12,2020-11-02 17:58:12,2020-11-02 16:44:47,,128,ekonomiczna,CID00027
GDA-BRU,JWO376,2020-05-31 10:49:58,2020-05-31 12:11:23,2020-05-31 11:59:23,2020-05-31 10:49:58,,25,ekonomiczna,CID00032
GDA-LUB,VPC312,2019-05-23 22:47:18,2019-05-23 23:59:37,2019-05-23 23:16:37,2019-05-23 22:04:18,,83,biznesowa,CID00053
BRU-GDA,TGH391,2020-05-15 15:46:54,2020-05-15 17:04:39,2020-05-15 13:51:39,2020-05-15 12:35:54,,231,biznesowa,CID00054
GDA-LUB,FFX619,2018-12-15 20:20:32,2018-12-15 21:33:51,2018-12-15 20:05:51,2018-12-15 18:53:32,,127,zwykła,CID00043
LON-GDA,JEN168,2019-08-25 02:21:36,2019-08-25 03:59:54,2019-08-25 00:12:54,2019-08-24 22:36:36,,265,biznesowa,CID00097
LON-GDA,CFN786,2020-02-14 13:24:03,2020-02-14 15:10:21,2020-02-14 13:32:21,2020-02-14 11:56:03,,128,ekonomiczna,CID00055
GDA-LON,VXL974,2019-07-27 05:41:48,2019-07-27 07:20:14,2019-07-27 03:51:14,2019-07-27 02:21:48,,240,ekonomiczna,CID00015
BRU-GDA,ZAR848,2019-11-10 17:42:12,2019-11-10 19:10:57,2019-11-10 15:07:57,2019-11-10 13:52:12,,270,ekonomiczna,CID00053
LUB-GDA,XLY374,2018-11-05 14:34:52,2018-11-05 15:55:17,2018-11-05 11:35:17,2018-11-05 10:21:52,,293,biznesowa,CID00022
GDA-POZ,DSE834,2020-12-05 23:46:05,2020-12-06 00:05:47,2020-12-05 22:54:47,2020-12-05 22:37:05,,109,ekonomiczna,CID00026
LUB-GDA,OTX822,2018-10-18 02:32:00,2018-10-18 03:48:25,2018-10-18 03:14:25,2018-10-18 02:01:00,,71,ekonomiczna,CID00022
GDA-BRU,QZO798,2020-05-13 13:21:10,2020-05-13 14:30:35,2020-05-13 11:46:35,2020-05-13 10:37:10,,204,zwykła,CID00028
GDA-RZY,UCY529,2020-01-09 14:10:17,2020-01-09 16:00:08,2020-01-09 14:39:08,2020-01-09 12:55:17,,115,biznesowa,CID00006
GDA-BRU,KYE127,2018-12-15 10:46:16,2018-12-15 12:07:41,2018-12-15 09:51:41,2018-12-15 08:42:16,KYE127-XWP567-XQE,164,biznesowa,CID00022
GDA-RZY,GRN416,2020-08-12 14:43:58,2020-08-12 16:40:49,2020-08-12 12:59:49,2020-08-12 11:15:58,,248,zwykła,CID00069
GDA-BRU,TOW837,2020-05-25 15:45:54,2020-05-25 17:04:19,2020-05-25 14:57:19,2020-05-25 13:47:54,,158,zwykła,CID00051
GDA-LUB,TGH391,2019-09-16 08:37:19,2019-09-16 09:49:38,2019-09-16 06:45:38,2019-09-16 05:33:19,,224,biznesowa,CID00063
GDA-BRU,RWL118,2018-09-09 01:22:17,2018-09-09 02:40:42,2018-09-08 22:29:42,2018-09-08 21:20:17,,282,ekonomiczna,CID00072
POZ-GDA,CYG904,2020-01-30 16:17:53,2020-01-30 16:49:15,2020-01-30 13:05:15,2020-01-30 12:45:53,,252,zwykła,CID00042
GDA-LON,AKX884,2018-02-27 06:53:19,2018-02-27 08:32:45,2018-02-27 04:59:45,2018-02-27 03:30:19,,243,ekonomiczna,CID00061
GDA-LUB,RIC709,2020-04-14 16:33:45,2020-04-14 17:49:04,2020-04-14 16:24:04,2020-04-14 15:11:45,,122,zwykła,CID00030
LUB-GDA,HGN280,2019-07-29 15:34:00,2019-07-29 16:52:25,2019-07-29 14:15:25,2019-07-29 13:02:00,,192,ekonomiczna,CID00048
GDA-RZY,RIC709,2020-03-24 15:06:42,2020-03-24 16:55:33,2020-03-24 15:08:33,2020-03-24 13:24:42,,142,biznesowa,CID00041
GDA-LON,EHR562,2020-12-29 21:02:31,2020-12-29 22:39:57,2020-12-29 21:03:57,2020-12-29 19:34:31,,128,ekonomiczna,CID00000
LON-GDA,UFJ965,2018-01-15 08:21:34,2018-01-15 10:03:52,2018-01-15 06:15:52,2018-01-15 04:39:34,,262,ekonomiczna,CID00069
GDA-POZ,VPC312,2019-04-02 20:44:47,2019-04-02 21:08:29,2019-04-02 21:02:29,2019-04-02 20:44:47,,35,biznesowa,CID00072
GDA-BRU,ATU836,2018-01-14 15:10:48,2018-01-14 16:33:13,2018-01-14 12:37:13,2018-01-14 11:27:48,,263,biznesowa,CID00066
LON-GDA,AKG739,2020-08-19 08:58:31,2020-08-19 10:43:49,2020-08-19 07:32:49,2020-08-19 05:56:31,,222,zwykła,CID00098
RZY-GDA,HTN138,2019-11-23 07:57:02,2019-11-23 09:49:11,2019-11-23 08:55:11,2019-11-23 07:13:02,,84,biznesowa,CID00032
RZY-GDA,HXG104,2018-07-25 05:42:55,2018-07-25 07:25:04,2018-07-25 04:04:04,2018-07-25 02:21:55,,241,biznesowa,CID00016
GDA-POZ,MXV308,2020-08-27 15:18:04,2020-08-27 15:46:46,2020-08-27 13:40:46,2020-08-27 13:23:04,,155,ekonomiczna,CID00000
RZY-GDA,IWY259,2020-11-07 13:00:43,2020-11-07 14:45:52,2020-11-07 13:49:52,2020-11-07 12:07:43,,93,zwykła,CID00063
GDA-POZ,QER148,2018-11-20 10:05:48,2018-11-20 10:27:30,2018-11-20 09:08:30,2018-11-20 08:50:48,,115,zwykła,CID00073
GDA-POZ,XLY374,2018-04-25 15:08:31,2018-04-25 15:28:13,2018-04-25 14:52:13,2018-04-25 14:34:31,,74,ekonomiczna,CID00003
GDA-LON,TLU612,2019-08-07 01:40:53,2019-08-07 03:16:19,2019-08-07 01:59:19,2019-08-07 00:29:53,TLU612-NFZ806-VCG,111,biznesowa,CID00026
GDA-BRU,AKX884,2020-09-24 01:32:46,2020-09-24 02:47:11,2020-09-24 02:39:11,2020-09-24 01:29:46,,43,ekonomiczna,CID00060
LUB-GDA,WNJ711,2020-11-18 03:23:43,2020-11-18 04:44:08,2020-11-18 03:52:08,2020-11-18 02:38:43,,85,zwykła,CID00099
POZ-GDA,GBG324,2019-08-09 19:31:35,2019-08-09 20:04:57,2019-08-09 16:26:57,2019-08-09 16:07:35,,244,ekonomiczna,CID00005
LUB-GDA,WTI108,2020-06-22 17:08:29,2020-06-22 18:31:54,2020-06-22 16:32:54,2020-06-22 15:19:29,,149,biznesowa,CID00051
GDA-RZY,NLQ869,2018-12-14 20:18:23,2018-12-14 22:05:14,2018-12-14 18:51:14,2018-12-14 17:07:23,,231,zwykła,CID00006
GDA-POZ,ZHE158,2020-05-16 07:58:57,2020-05-16 08:22:39,2020-05-16 05:18:39,2020-05-16 05:00:57,,218,ekonomiczna,CID00096
BRU-GDA,RIC709,2019-03-30 07:56:42,2019-03-30 09:15:27,2019-03-30 07:28:27,2019-03-30 06:12:42,,144,ekonomiczna,CID00040
POZ-GDA,IXP868,2018-06-19 23:17:01,2018-06-19 23:39:23,2018-06-19 20:26:23,2018-06-19 20:07:01,,230,ekonomiczna,CID00095
GDA-LON,UCY529,2019-11-16 15:22:55,2019-11-16 17:04:21,2019-11-16 16:12:21,2019-11-16 14:42:55,,80,ekonomiczna,CID00099
GDA-LUB,GBG324,2020-01-22 20:45:05,2020-01-22 22:05:24,2020-01-22 21:55:24,2020-01-22 20:43:05,,42,ekonomiczna,CID00095
GDA-POZ,VGS147,2019-01-15 20:51:54,2019-01-15 21:14:36,2019-01-15 19:35:36,2019-01-15 19:17:54,,134,ekonomiczna,CID00027
GDA-LUB,LPR283,2018-10-23 18:16:29,2018-10-23 19:30:48,2018-10-23 17:58:48,2018-10-23 16:46:29,,130,biznesowa,CID00029
GDA-RZY,DRU996,2019-02-23 19:55:28,2019-02-23 21:44:19,2019-02-23 18:53:19,2019-02-23 17:09:28,,206,ekonomiczna,CID00076
LON-GDA,PIG739,2020-09-10 07:49:33,2020-09-10 09:39:51,2020-09-10 05:11:51,2020-09-10 03:35:33,,294,biznesowa,CID00044
GDA-LON,HTN138,2019-06-16 22:15:51,2019-06-16 23:52:17,2019-06-16 22:43:17,2019-06-16 21:13:51,,102,zwykła,CID00043
LON-GDA,JEG293,2019-10-10 06:29:14,2019-10-10 08:07:32,2019-10-10 04:29:32,2019-10-10 02:53:14,JEG293-YPA105-IFI,256,ekonomiczna,CID00082
GDA-LUB,KMG893,2018-01-29 15:22:47,2018-01-29 16:35:06,2018-01-29 14:46:06,2018-01-29 13:33:47,,149,zwykła,CID00057
GDA-POZ,LPR283,2020-02-08 15:23:14,2020-02-08 15:45:56,2020-02-08 15:40:56,2020-02-08 15:23:14,,40,ekonomiczna,CID00091
RZY-GDA,HTN138,2019-01-26 21:38:22,2019-01-26 23:30:31,2019-01-26 22:57:31,2019-01-26 21:15:22,,63,ekonomiczna,CID00061
GDA-POZ,VGS147,2019-01-31 12:42:21,2019-01-31 13:06:03,2019-01-31 09:26:03,2019-01-31 09:08:21,,254,biznesowa,CID00005
GDA-RZY,GRN416,2019-07-11 23:26:05,2019-07-12 01:14:56,2019-07-11 21:10:56,2019-07-11 19:27:05,,279,ekonomiczna,CID00044
GDA-BRU,JEG293,2019-03-14 16:14:15,2019-03-14 17:36:40,2019-03-14 15:31:40,2019-03-14 14:22:15,,152,ekonomiczna,CID00039
LUB-GDA,VXL974,2020-07-03 05:57:53,2020-07-03 07:15:18,2020-07-03 05:46:18,2020-07-03 04:32:53,,125,zwykła,CID00091
RZY-GDA,FFX619,2020-06-26 20:50:53,2020-06-26 22:42:02,2020-06-26 22:13:02,2020-06-26 20:30:53,,60,ekonomiczna,CID00026
RZY-GDA,VGS147,2019-07-18 09:20:37,2019-07-18 11:02:46,2019-07-18 09:17:46,2019-07-18 07:35:37,,145,ekonomiczna,CID00003
GDA-RZY,FWV523,2020-08-04 02:44:39,2020-08-04 04:32:30,2020-08-04 03:26:30,2020-08-04 01:42:39,,102,biznesowa,CID00069
POZ-GDA,ATU836,2018-10-13 10:17:22,2018-10-13 10:44:44,2018-10-13 08:08:44,2018-10-13 07:49:22,,188,zwykła,CID00075
GDA-POZ,FWV523,2020-03-03 20:06:12,2020-03-03 20:35:54,2020-03-03 20:23:54,2020-03-03 20:06:12,,32,biznesowa,CID00005
RZY-GDA,HGN280,2018-08-07 00:50:18,2018-08-07 02:45:27,2018-08-06 22:22:27,2018-08-06 20:40:18,,290,ekonomiczna,CID00062
POZ-GDA,UDW638,2019-01-31 14:13:39,2019-01-31 14:42:01,2019-01-31 11:58:01,2019-01-31 11:38:39,UDW638-OHP962-GBD,195,ekonomiczna,CID00031
GDA-LON,ADQ817,2018-06-16 12:57:45,2018-06-16 14:37:11,2018-06-16 14:27:11,2018-06-16 12:57:45,,38,zwykła,CID00025
LON-GDA,CZP500,2019-04-16 21:21:06,2019-04-16 22:58:24,2019-04-16 20:10:24,2019-04-16 18:34:06,,207,ekonomiczna,CID00084
POZ-GDA,UCY529,2020-07-20 05:26:50,2020-07-20 05:57:12,2020-07-20 01:51:12,2020-07-20 01:31:50,,275,ekonomiczna,CID00040
RZY-GDA,CZP500,2018-12-31 23:14:36,2019-01-01 00:57:45,2019-01-01 00:01:45,2018-12-31 22:19:36,,95,zwykła,CID00012
LUB-GDA,CFN786,2019-11-11 13:59:56,2019-11-11 15:19:21,2019-11-11 11:48:21,2019-11-11 10:34:56,,245,ekonomiczna,CID00078
GDA-POZ,ZVJ831,2018-01-05 23:53:19,2018-01-06 00:12:01,2018-01-05 21:58:01,2018-01-05 21:40:19,,173,ekonomiczna,CID00033
LON-GDA,DSE834,2020-08-27 10:18:53,2020-08-27 11:57:11,2020-08-27 10:47:11,2020-08-27 09:10:53,DSE834-GRN416-DJU,108,zwykła,CID00023
GDA-RZY,HTN138,2019-11-14 04:04:46,2019-11-14 05:53:37,2019-11-14 04:35:37,2019-11-14 02:51:46,,113,biznesowa,CID00068
LUB-GDA,CFN786,2020-09-25 04:30:10,2020-09-25 05:45:35,2020-09-25 04:25:35,2020-09-25 03:12:10,,118,biznesowa,CID00093
RZY-GDA,TGH391,2020-12-15 11:08:51,2020-12-15 12:57:00,2020-12-15 09:27:00,2020-12-15 07:44:51,,244,zwykła,CID00095
GDA-RZY,GRN416,2019-12-24 14:46:50,2019-12-24 16:37:41,2019-12-24 12:27:41,2019-12-24 10:43:50,,283,ekonomiczna,CID00053
GDA-LUB,HGN280,2019-08-07 05:38:41,2019-08-07 07:00:00,2019-08-07 04:44:00,2019-08-07 03:31:41,,167,ekonomiczna,CID00055
POZ-GDA,OOH181,2019-03-13 18:36:38,2019-03-13 19:04:00,2019-03-13 15:09:00,2019-03-13 14:49:38,,267,ekonomiczna,CID00093
LUB-GDA,WNJ711,2018-10-13 11:12:07,2018-10-13 12:35:32,2018-10-13 10:38:32,2018-10-13 09:25:07,,147,zwykła,CID00081
GDA-LUB,PIG739,2019-07-10 02:17:51,2019-07-10 03:42:10,2019-07-10 01:35:10,2019-07-10 00:22:51,,155,zwykła,CID00009
GDA-LON,CYG904,2020-10-28 16:02:45,2020-10-28 17:37:11,2020-10-28 15:05:11,2020-10-28 13:35:45,CYG904-HSA145-IBT,187,zwykła,CID00097
BRU-GDA,HGV108,2019-11-23 14:22:35,2019-11-23 15:45:20,2019-11-23 15:11:20,2019-11-23 13:55:35,,67,ekonomiczna,CID00096
GDA-RZY,WTI108,2019-11-19 17:03:19,2019-11-19 18:47:10,2019-11-19 16:53:10,2019-11-19 15:09:19,,154,ekonomiczna,CID00018
GDA-RZY,WTI108,2019-04-04 21:54:34,2019-04-04 23:49:25,2019-04-04 23:25:25,2019-04-04 21:41:34,,53,ekonomiczna,CID00087
LUB-GDA,QER148,2019-11-22 01:49:57,2019-11-22 03:13:22,2019-11-22 02:30:22,2019-11-22 01:16:57,,73,zwykła,CID00036
LUB-GDA,CYG904,2019-11-04 09:53:57,2019-11-04 11:08:22,2019-11-04 07:49:22,2019-11-04 06:35:57,,238,ekonomiczna,CID00036
BRU-GDA,GBG324,2018-01-28 23:45:12,2018-01-29 01:11:57,2018-01-28 22:03:57,2018-01-28 20:48:12,GBG324-DRU996-FMC,217,ekonomiczna,CID00018
POZ-GDA,EKK256,2018-02-06 07:21:36,2018-02-06 07:48:58,2018-02-06 04:41:58,2018-02-06 04:22:36,EKK256-UTH218-GIR,219,ekonomiczna,CID00091
LON-GDA,UFJ965,2019-11-27 17:38:52,2019-11-27 19:16:10,2019-11-27 15:42:10,2019-11-27 14:05:52,UFJ965-HSA145-KUI,253,ekonomiczna,CID00027
BRU-GDA,OKA669,2019-05-27 23:41:21,2019-05-28 01:00:06,2019-05-27 22:17:06,2019-05-27 21:01:21,,200,ekonomiczna,CID00028
LON-GDA,KMG893,2019-01-31 01:32:44,2019-01-31 03:20:02,2019-01-31 02:13:02,2019-01-31 00:36:44,KMG893-WPH429-YPX,96,ekonomiczna,CID00080
GDA-LON,AZK514,2019-08-23 05:25:42,2019-08-23 06:55:08,2019-08-23 06:06:08,2019-08-23 04:36:42,,89,ekonomiczna,CID00041
GDA-RZY,AKT247,2020-02-14 01:32:01,2020-02-14 03:17:52,2020-02-14 02:17:52,2020-02-14 00:34:01,,98,ekonomiczna,CID00040
GDA-BRU,OOH181,2018-11-09 21:11:00,2018-11-09 22:28:25,2018-11-09 21:25:25,2018-11-09 20:16:00,OOH181-XLY374-AXG,95,ekonomiczna,CID00073
POZ-GDA,VXL974,2018-01-10 09:49:33,2018-01-10 10:21:55,2018-01-10 06:29:55,2018-01-10 06:10:33,,259,ekonomiczna,CID00004
LON-GDA,HAZ826,2019-06-09 21:00:51,2019-06-09 22:49:09,2019-06-09 18:39:09,2019-06-09 17:02:51,,278,zwykła,CID00049
RZY-GDA,WPH429,2018-10-31 17:55:21,2018-10-31 19:41:30,2018-10-31 15:59:30,2018-10-31 14:17:21,,258,biznesowa,CID00060
GDA-POZ,ZHE158,2018-01-01 10:38:14,2018-01-01 11:09:56,2018-01-01 10:38:56,2018-01-01 10:21:14,,57,zwykła,CID00034
GDA-LON,CSG301,2020-01-08 14:15:17,2020-01-08 15:48:43,2020-01-08 15:11:43,2020-01-08 13:42:17,,73,zwykła,CID00090
GDA-LUB,VJD545,2018-02-21 18:52:12,2018-02-21 20:11:31,2018-02-21 16:38:31,2018-02-21 15:26:12,,246,zwykła,CID00024
GDA-LON,HPS385,2018-04-25 10:01:11,2018-04-25 11:41:37,2018-04-25 09:17:37,2018-04-25 07:48:11,,173,ekonomiczna,CID00089
GDA-POZ,OKA669,2020-04-30 02:19:45,2020-04-30 02:48:27,2020-04-30 00:42:27,2020-04-30 00:24:45,,155,ekonomiczna,CID00031
GDA-LON,JWO376,2018-07-16 19:29:31,2018-07-16 21:06:57,2018-07-16 17:20:57,2018-07-16 15:51:31,,258,biznesowa,CID00009
GDA-RZY,TGH391,2020-03-08 15:12:52,2020-03-08 17:03:43,2020-03-08 14:03:43,2020-03-08 12:19:52,TGH391-DRU996-MAZ,213,ekonomiczna,CID00080
POZ-GDA,WTI108,2020-01-08 18:58:16,2020-01-08 19:26:38,2020-01-08 16:12:38,2020-01-08 15:53:16,,225,zwykła,CID00062
